"PID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","NL_NAME_3","VARNAME_3","TYPE_3","ENGTYPE_3"
105815,226,"THA","Thailand",5,"Chachoengsao",93,"Muang Chachoengsao",374,"Wang Takhian","","","Tambon","Sub district"
105816,226,"THA","Thailand",5,"Chachoengsao",94,"Phanom Sarakham",375,"Ban Song","","","Tambon","Sub district"
105817,226,"THA","Thailand",5,"Chachoengsao",94,"Phanom Sarakham",376,"Khao Hin Son","","","Tambon","Sub district"
105818,226,"THA","Thailand",5,"Chachoengsao",94,"Phanom Sarakham",377,"Ko Khanun","","","Tambon","Sub district"
105819,226,"THA","Thailand",5,"Chachoengsao",94,"Phanom Sarakham",378,"Mueang Kao","","","Tambon","Sub district"
105820,226,"THA","Thailand",5,"Chachoengsao",94,"Phanom Sarakham",379,"Nong Nae","","","Tambon","Sub district"
105821,226,"THA","Thailand",5,"Chachoengsao",94,"Phanom Sarakham",380,"Nong Yao","","","Tambon","Sub district"
105822,226,"THA","Thailand",5,"Chachoengsao",94,"Phanom Sarakham",381,"Phanom Sarakham","","","Tambon","Sub district"
105823,226,"THA","Thailand",5,"Chachoengsao",94,"Phanom Sarakham",382,"Tha Than","","","Tambon","Sub district"
105824,226,"THA","Thailand",5,"Chachoengsao",95,"Plaeng Yao",383,"Hua Samrong","","","Tambon","Sub district"
105825,226,"THA","Thailand",5,"Chachoengsao",95,"Plaeng Yao",384,"Nong Mai Kaen","","","Tambon","Sub district"
105826,226,"THA","Thailand",5,"Chachoengsao",95,"Plaeng Yao",385,"Plaeng Yao","","","Tambon","Sub district"
105827,226,"THA","Thailand",5,"Chachoengsao",95,"Plaeng Yao",386,"Wang Yen","","","Tambon","Sub district"
105828,226,"THA","Thailand",5,"Chachoengsao",96,"Ratchasan",387,"Bang Kha","","","Tambon","Sub district"
105829,226,"THA","Thailand",5,"Chachoengsao",96,"Ratchasan",388,"Dong Noi","","","Tambon","Sub district"
105830,226,"THA","Thailand",5,"Chachoengsao",96,"Ratchasan",389,"Mueang Mai","","","Tambon","Sub district"
105831,226,"THA","Thailand",5,"Chachoengsao",97,"Sanam Chaikhet",390,"Ku Yai Mi","","","Tambon","Sub district"
105832,226,"THA","Thailand",5,"Chachoengsao",97,"Sanam Chaikhet",391,"Lat Krathing","","","Tambon","Sub district"
105833,226,"THA","Thailand",5,"Chachoengsao",97,"Sanam Chaikhet",392,"Tha Kradan","","","Tambon","Sub district"
105834,226,"THA","Thailand",20,"Loei",297,"Na Haeo",1578,"Na Phueng","","Na Phung","Tambon","Sub district"
105835,226,"THA","Thailand",20,"Loei",297,"Na Haeo",1579,"Saeng Pha","","","Tambon","Sub district"
105836,226,"THA","Thailand",20,"Loei",298,"Pak Chom",1580,"Chiang Klom","","","Tambon","Sub district"
105837,226,"THA","Thailand",20,"Loei",298,"Pak Chom",1581,"Hat Khamphi","","","Tambon","Sub district"
105838,226,"THA","Thailand",20,"Loei",298,"Pak Chom",1582,"Huai Phichai","","","Tambon","Sub district"
105839,226,"THA","Thailand",20,"Loei",298,"Pak Chom",1583,"Pak Chom","","","Tambon","Sub district"
105840,226,"THA","Thailand",20,"Loei",299,"Pha Khao",1584,"Non Pa Sang","","","Tambon","Sub district"
105841,226,"THA","Thailand",20,"Loei",299,"Pha Khao",1585,"Non Po Daeng","","","Tambon","Sub district"
105842,226,"THA","Thailand",20,"Loei",299,"Pha Khao",1586,"Pha Khao","","","Tambon","Sub district"
105843,226,"THA","Thailand",20,"Loei",299,"Pha Khao",1587,"Tha Chang Khlong","","","Tambon","Sub district"
105844,226,"THA","Thailand",20,"Loei",300,"Phu Kradung",1588,"Pha Nok Khao","","","Tambon","Sub district"
105845,226,"THA","Thailand",20,"Loei",300,"Phu Kradung",1589,"Phu Kradueng","","","Tambon","Sub district"
105846,226,"THA","Thailand",20,"Loei",300,"Phu Kradung",1590,"Si Than","","Srithan","Tambon","Sub district"
105847,226,"THA","Thailand",20,"Loei",301,"Phu Luang",1591,"Huai Sisiat","","","Tambon","Sub district"
105848,226,"THA","Thailand",20,"Loei",301,"Phu Luang",1592,"Loei Wang Sai","","","Tambon","Sub district"
105849,226,"THA","Thailand",20,"Loei",301,"Phu Luang",1593,"Nong Khan","","","Tambon","Sub district"
105850,226,"THA","Thailand",20,"Loei",301,"Phu Luang",1594,"Phu Ho","","","Tambon","Sub district"
105851,226,"THA","Thailand",20,"Loei",302,"Phu Rua",1595,"Lat Khang","","","Tambon","Sub district"
105852,226,"THA","Thailand",20,"Loei",302,"Phu Rua",1596,"Nong Bua","","","Tambon","Sub district"
105853,226,"THA","Thailand",20,"Loei",302,"Phu Rua",1597,"Pla Ba","","","Tambon","Sub district"
105854,226,"THA","Thailand",20,"Loei",302,"Phu Rua",1598,"Rong Chik","","","Tambon","Sub district"
105855,226,"THA","Thailand",20,"Loei",302,"Phu Rua",1599,"San Tom","","","Tambon","Sub district"
105856,226,"THA","Thailand",28,"Nakhon Ratchasima",396,"Sung Noen",2256,"Bung Khilek","","Bung Khi Lek","Tambon","Sub district"
105857,226,"THA","Thailand",28,"Nakhon Ratchasima",396,"Sung Noen",2257,"Khong Yang","","","Tambon","Sub district"
105858,226,"THA","Thailand",28,"Nakhon Ratchasima",396,"Sung Noen",2258,"Khorat","","Kho Rat","Tambon","Sub district"
105859,226,"THA","Thailand",28,"Nakhon Ratchasima",396,"Sung Noen",2259,"Makuea Kao","","Maklua Kao","Tambon","Sub district"
105860,226,"THA","Thailand",28,"Nakhon Ratchasima",396,"Sung Noen",2260,"Makuea Mai","","Maklua Mai","Tambon","Sub district"
105861,226,"THA","Thailand",28,"Nakhon Ratchasima",396,"Sung Noen",2261,"Na Klang","","","Tambon","Sub district"
105862,226,"THA","Thailand",28,"Nakhon Ratchasima",396,"Sung Noen",2262,"Non Kha","","","Tambon","Sub district"
105863,226,"THA","Thailand",28,"Nakhon Ratchasima",396,"Sung Noen",2263,"Nong Takai","","","Tambon","Sub district"
105864,226,"THA","Thailand",28,"Nakhon Ratchasima",396,"Sung Noen",2264,"Sema","","","Tambon","Sub district"
105865,226,"THA","Thailand",28,"Nakhon Ratchasima",396,"Sung Noen",2265,"Sung Noen","","","Tambon","Sub district"
105866,226,"THA","Thailand",28,"Nakhon Ratchasima",397,"Wang Num Khiaw",2266,"Raroeng","","","Tambon","Sub district"
105867,226,"THA","Thailand",28,"Nakhon Ratchasima",397,"Wang Num Khiaw",2267,"Wang Mi","","","Tambon","Sub district"
105868,226,"THA","Thailand",29,"Nakhon Sawan",398,"Banphot Phisai",2268,"Ang Thong","","","Tambon","Sub district"
105869,226,"THA","Thailand",29,"Nakhon Sawan",398,"Banphot Phisai",2269,"Ban Daen","","","Tambon","Sub district"
105870,226,"THA","Thailand",29,"Nakhon Sawan",398,"Banphot Phisai",2270,"Bang  Kaeo","","","Tambon","Sub district"
105871,226,"THA","Thailand",29,"Nakhon Sawan",398,"Banphot Phisai",2271,"Bang Ta Ngai","","","Tambon","Sub district"
105872,226,"THA","Thailand",29,"Nakhon Sawan",398,"Banphot Phisai",2272,"Bueng Pla Thu","","","Tambon","Sub district"
105873,226,"THA","Thailand",29,"Nakhon Sawan",398,"Banphot Phisai",2273,"Charoen Phon","","","Tambon","Sub district"
105874,226,"THA","Thailand",29,"Nakhon Sawan",398,"Banphot Phisai",2274,"Dan  Chang","","Dan Chang","Tambon","Sub district"
105875,226,"THA","Thailand",29,"Nakhon Sawan",402,"Kao Lieo",2295,"Hua Dong","","","Tambon","Sub district"
105876,226,"THA","Thailand",29,"Nakhon Sawan",402,"Kao Lieo",2296,"Kao Liao","","","Tambon","Sub district"
105877,226,"THA","Thailand",29,"Nakhon Sawan",402,"Kao Lieo",2297,"Khao Din","","Kao Din","Tambon","Sub district"
105878,226,"THA","Thailand",29,"Nakhon Sawan",402,"Kao Lieo",2298,"Maha Phot","","Maha Pho","Tambon","Sub district"
105879,226,"THA","Thailand",29,"Nakhon Sawan",403,"Krok Phra",2299,"Bang Mafo","","","Tambon","Sub district"
105880,226,"THA","Thailand",29,"Nakhon Sawan",403,"Krok Phra",2300,"Bang Pramung","","","Tambon","Sub district"
105881,226,"THA","Thailand",29,"Nakhon Sawan",403,"Krok Phra",2301,"Hat Sung","","","Tambon","Sub district"
105882,226,"THA","Thailand",29,"Nakhon Sawan",403,"Krok Phra",2302,"Krok Phra","","","Tambon","Sub district"
105883,226,"THA","Thailand",29,"Nakhon Sawan",403,"Krok Phra",2303,"Na Klang","","","Tambon","Sub district"
105884,226,"THA","Thailand",29,"Nakhon Sawan",403,"Krok Phra",2304,"Noen Krao","","Noen Kwao","Tambon","Sub district"
105885,226,"THA","Thailand",29,"Nakhon Sawan",403,"Krok Phra",2305,"Noen Sala","","","Tambon","Sub district"
105886,226,"THA","Thailand",29,"Nakhon Sawan",403,"Krok Phra",2306,"Sala Daeng","","","Tambon","Sub district"
105887,226,"THA","Thailand",29,"Nakhon Sawan",403,"Krok Phra",2307,"Yang Tan","","","Tambon","Sub district"
105888,226,"THA","Thailand",29,"Nakhon Sawan",404,"Lat Yao",2308,"Ban Rai","","","Tambon","Sub district"
105889,226,"THA","Thailand",29,"Nakhon Sawan",404,"Lat Yao",2309,"Lat Yao","","","Tambon","Sub district"
105890,226,"THA","Thailand",29,"Nakhon Sawan",404,"Lat Yao",2310,"Mae Wong","","","Tambon","Sub district"
105891,226,"THA","Thailand",29,"Nakhon Sawan",404,"Lat Yao",2311,"Map Kae","","","Tambon","Sub district"
105892,226,"THA","Thailand",29,"Nakhon Sawan",404,"Lat Yao",2312,"Noen Khilek","","Noen Khi Lek","Tambon","Sub district"
105893,226,"THA","Thailand",29,"Nakhon Sawan",404,"Lat Yao",2313,"Nong Nom Wua","","","Tambon","Sub district"
105894,226,"THA","Thailand",29,"Nakhon Sawan",404,"Lat Yao",2314,"Nong Yao","","","Tambon","Sub district"
105895,226,"THA","Thailand",30,"Nakhon Si Thammarat",435,"Thung Yai",2558,"Prik","","","Tambon","Sub district"
105896,226,"THA","Thailand",30,"Nakhon Si Thammarat",435,"Thung Yai",2559,"Tha Yang","","","Tambon","Sub district"
105897,226,"THA","Thailand",30,"Nakhon Si Thammarat",435,"Thung Yai",2560,"Thung Sang","","","Tambon","Sub district"
105898,226,"THA","Thailand",30,"Nakhon Si Thammarat",435,"Thung Yai",2561,"Thung Yai","","","Tambon","Sub district"
105899,226,"THA","Thailand",31,"Nan",436,"Ban Luang",2562,"Ban Fa","","","Tambon","Sub district"
105900,226,"THA","Thailand",31,"Nan",436,"Ban Luang",2563,"Ban Phi","","Ban Pi","Tambon","Sub district"
105901,226,"THA","Thailand",31,"Nan",436,"Ban Luang",2564,"Pa Kha Luang","","","Tambon","Sub district"
105902,226,"THA","Thailand",31,"Nan",436,"Ban Luang",2565,"Suat","","","Tambon","Sub district"
105903,226,"THA","Thailand",31,"Nan",437,"Bo Klue",2566,"","","","Tambon","Sub district"
105904,226,"THA","Thailand",31,"Nan",438,"Chalermphrakiet",2567,"Pon","","","Tambon","Sub district"
105905,226,"THA","Thailand",31,"Nan",439,"Chiang Klang",2568,"Chiang Khan","","","Tambon","Sub district"
105906,226,"THA","Thailand",31,"Nan",439,"Chiang Klang",2569,"Chiang Klang","","","Tambon","Sub district"
105907,226,"THA","Thailand",31,"Nan",439,"Chiang Klang",2570,"Phaya Kaeo","","","Tambon","Sub district"
105908,226,"THA","Thailand",31,"Nan",439,"Chiang Klang",2571,"Phra Phutthabat","","","Tambon","Sub district"
105909,226,"THA","Thailand",31,"Nan",439,"Chiang Klang",2572,"Phra That","","","Tambon","Sub district"
105910,226,"THA","Thailand",31,"Nan",439,"Chiang Klang",2573,"Puea","","Pua","Tambon","Sub district"
105911,226,"THA","Thailand",31,"Nan",440,"K. Phu Pieng",2574,"","","","Tambon","Sub district"
105912,226,"THA","Thailand",31,"Nan",441,"Mae Charim",2575,"Mae Charim","","","Tambon","Sub district"
105913,226,"THA","Thailand",31,"Nan",441,"Mae Charim",2576,"Mo Mueang","","Mo Muang","Tambon","Sub district"
105914,226,"THA","Thailand",31,"Nan",441,"Mae Charim",2577,"Nam Pai","","","Tambon","Sub district"
105915,226,"THA","Thailand",31,"Nan",441,"Mae Charim",2578,"Nam Phang","","","Tambon","Sub district"
106024,226,"THA","Thailand",7,"Chaiyaphum",117,"Noen Sa-Nga",507,"Kahad","","Ka Hat","Tambon","Sub district"
106025,226,"THA","Thailand",7,"Chaiyaphum",117,"Noen Sa-Nga",508,"Nong Chim","","","Tambon","Sub district"
106026,226,"THA","Thailand",7,"Chaiyaphum",117,"Noen Sa-Nga",509,"Ta Noen","","","Tambon","Sub district"
106027,226,"THA","Thailand",7,"Chaiyaphum",118,"Nong Bua Daeng",510,"Khu Mueang","","Khu Muang","Tambon","Sub district"
106028,226,"THA","Thailand",7,"Chaiyaphum",118,"Nong Bua Daeng",511,"Kut Chum Saeng","","","Tambon","Sub district"
106029,226,"THA","Thailand",7,"Chaiyaphum",118,"Nong Bua Daeng",512,"Nang Daet","","","Tambon","Sub district"
106030,226,"THA","Thailand",7,"Chaiyaphum",118,"Nong Bua Daeng",513,"Nong Bua Daeng","","","Tambon","Sub district"
106031,226,"THA","Thailand",7,"Chaiyaphum",118,"Nong Bua Daeng",514,"Nong Waeng","","","Tambon","Sub district"
106032,226,"THA","Thailand",7,"Chaiyaphum",118,"Nong Bua Daeng",515,"Tham Wua Daeng","","Tham Wau Daeng","Tambon","Sub district"
106033,226,"THA","Thailand",7,"Chaiyaphum",119,"Nong Bua Rawae",516,"Huai Yae","","","Tambon","Sub district"
106034,226,"THA","Thailand",7,"Chaiyaphum",119,"Nong Bua Rawae",517,"Khok Sa-at","","","Tambon","Sub district"
106035,226,"THA","Thailand",7,"Chaiyaphum",119,"Nong Bua Rawae",518,"Nong Bua Rawe","","Nong Bua Raheo","Tambon","Sub district"
106036,226,"THA","Thailand",7,"Chaiyaphum",119,"Nong Bua Rawae",519,"Wang Takhe","","","Tambon","Sub district"
106037,226,"THA","Thailand",7,"Chaiyaphum",120,"Phakdi Chumphol",520,"Ban Chiang","","","Tambon","Sub district"
106038,226,"THA","Thailand",7,"Chaiyaphum",120,"Phakdi Chumphol",521,"Chao Thong","","","Tambon","Sub district"
106039,226,"THA","Thailand",7,"Chaiyaphum",121,"Phu Khieo",522,"Ban  Phet","","","Tambon","Sub district"
106040,226,"THA","Thailand",7,"Chaiyaphum",121,"Phu Khieo",523,"Ban Phet","","","Tambon","Sub district"
106041,226,"THA","Thailand",7,"Chaiyaphum",121,"Phu Khieo",524,"Bau Kaeng","","","Tambon","Sub district"
106042,226,"THA","Thailand",7,"Chaiyaphum",121,"Phu Khieo",525,"Khok Sa-at","","","Tambon","Sub district"
106043,226,"THA","Thailand",11,"Chon Buri",180,"Muang Chon Buri",870,"","","","Tambon","Sub district"
106044,226,"THA","Thailand",11,"Chon Buri",180,"Muang Chon Buri",871,"Huai Kapi","","","Tambon","Sub district"
106045,226,"THA","Thailand",11,"Chon Buri",180,"Muang Chon Buri",872,"Khlong Tamru","","","Tambon","Sub district"
106046,226,"THA","Thailand",11,"Chon Buri",180,"Muang Chon Buri",873,"Mueang","","Muang","Tambon","Sub district"
106047,226,"THA","Thailand",11,"Chon Buri",180,"Muang Chon Buri",874,"Nong Khang Khok","","","Tambon","Sub district"
106048,226,"THA","Thailand",11,"Chon Buri",180,"Muang Chon Buri",875,"Nong Mai Daeng","","","Tambon","Sub district"
106049,226,"THA","Thailand",11,"Chon Buri",180,"Muang Chon Buri",876,"Nong Ri","","","Tambon","Sub district"
106050,226,"THA","Thailand",11,"Chon Buri",180,"Muang Chon Buri",877,"Pa Na","","Na Pa","Tambon","Sub district"
106051,226,"THA","Thailand",11,"Chon Buri",180,"Muang Chon Buri",878,"Samet","","","Tambon","Sub district"
106052,226,"THA","Thailand",11,"Chon Buri",180,"Muang Chon Buri",879,"Samnak Bok","","Sanak Bok","Tambon","Sub district"
106053,226,"THA","Thailand",11,"Chon Buri",181,"Nong Yai",880,"Hang Sung","","","Tambon","Sub district"
106054,226,"THA","Thailand",11,"Chon Buri",181,"Nong Yai",881,"Khao Sok","","","Tambon","Sub district"
106055,226,"THA","Thailand",11,"Chon Buri",181,"Nong Yai",882,"Khlong Phlu","","","Tambon","Sub district"
106056,226,"THA","Thailand",11,"Chon Buri",181,"Nong Yai",883,"Nong Suea Chang","","","Tambon","Sub district"
106057,226,"THA","Thailand",11,"Chon Buri",181,"Nong Yai",884,"Nong Yai","","","Tambon","Sub district"
106058,226,"THA","Thailand",11,"Chon Buri",182,"Phan Thong",885,"Ban Kao","","","Tambon","Sub district"
106059,226,"THA","Thailand",11,"Chon Buri",182,"Phan Thong",886,"Bang Hak","","","Tambon","Sub district"
106060,226,"THA","Thailand",11,"Chon Buri",182,"Phan Thong",887,"Bang Nang","","","Tambon","Sub district"
106061,226,"THA","Thailand",11,"Chon Buri",182,"Phan Thong",888,"Khok Khi Non","","","Tambon","Sub district"
106062,226,"THA","Thailand",11,"Chon Buri",182,"Phan Thong",889,"Ko Loi","","","Tambon","Sub district"
106063,226,"THA","Thailand",32,"Narathiwat",461,"Tak Bai",2698,"Ko Sathon","","","Tambon","Sub district"
106064,226,"THA","Thailand",32,"Narathiwat",461,"Tak Bai",2699,"Kosit","","Khosit","Tambon","Sub district"
106065,226,"THA","Thailand",32,"Narathiwat",461,"Tak Bai",2700,"Na Nak","","","Tambon","Sub district"
106066,226,"THA","Thailand",32,"Narathiwat",461,"Tak Bai",2701,"Phraiwan","","","Tambon","Sub district"
106067,226,"THA","Thailand",32,"Narathiwat",461,"Tak Bai",2702,"Phron","","","Tambon","Sub district"
106068,226,"THA","Thailand",32,"Narathiwat",461,"Tak Bai",2703,"Sala Mai","","","Tambon","Sub district"
106069,226,"THA","Thailand",32,"Narathiwat",462,"Waeng",2704,"Erawan","","Aerawan","Tambon","Sub district"
106070,226,"THA","Thailand",32,"Narathiwat",462,"Waeng",2705,"Kayu Khla","","Kayukhla","Tambon","Sub district"
106071,226,"THA","Thailand",32,"Narathiwat",462,"Waeng",2706,"Kolo","","Kholo","Tambon","Sub district"
106072,226,"THA","Thailand",32,"Narathiwat",462,"Waeng",2707,"Lochut","","","Tambon","Sub district"
106073,226,"THA","Thailand",32,"Narathiwat",462,"Waeng",2708,"Mae Dong","","Maedong","Tambon","Sub district"
106074,226,"THA","Thailand",32,"Narathiwat",462,"Waeng",2709,"Waeng","","","Tambon","Sub district"
106075,226,"THA","Thailand",32,"Narathiwat",463,"Yi-ngo",2710,"Cho Bo","","Chobo","Tambon","Sub district"
106076,226,"THA","Thailand",32,"Narathiwat",463,"Yi-ngo",2711,"Lahan","","","Tambon","Sub district"
106077,226,"THA","Thailand",32,"Narathiwat",463,"Yi-ngo",2712,"Lubo Baya","","Lubobaya","Tambon","Sub district"
106078,226,"THA","Thailand",32,"Narathiwat",463,"Yi-ngo",2713,"Lubo Buesa","","Lubobusa","Tambon","Sub district"
106079,226,"THA","Thailand",32,"Narathiwat",463,"Yi-ngo",2714,"Tapoyo","","","Tambon","Sub district"
106080,226,"THA","Thailand",32,"Narathiwat",463,"Yi-ngo",2715,"Yi-ngo","","Yi Ngo","Tambon","Sub district"
106081,226,"THA","Thailand",33,"Nong Bua Lam Phu",464,"Muang Nong Bua Lam Phu",2716,"Ban  Phrao","","","Tambon","Sub district"
106082,226,"THA","Thailand",33,"Nong Bua Lam Phu",464,"Muang Nong Bua Lam Phu",2717,"Ban Kham","","","Tambon","Sub district"
106083,226,"THA","Thailand",40,"Phatthalung",529,"Pak Phayun",3137,"Ko Mak","","","Tambon","Sub district"
106084,226,"THA","Thailand",40,"Phatthalung",529,"Pak Phayun",3138,"Ko Nang Kham","","","Tambon","Sub district"
106085,226,"THA","Thailand",40,"Phatthalung",529,"Pak Phayun",3139,"Pak Phayun","","","Tambon","Sub district"
106086,226,"THA","Thailand",40,"Phatthalung",530,"Si Banphot",3140,"Khao Pu","","","Tambon","Sub district"
106087,226,"THA","Thailand",40,"Phatthalung",530,"Si Banphot",3141,"Khao Ya","","","Tambon","Sub district"
106088,226,"THA","Thailand",40,"Phatthalung",530,"Si Banphot",3142,"Taphaen","","","Tambon","Sub district"
106089,226,"THA","Thailand",40,"Phatthalung",531,"Tamot",3143,"Khlong Yai","","","Tambon","Sub district"
106090,226,"THA","Thailand",40,"Phatthalung",531,"Tamot",3144,"Mae Khari","","","Tambon","Sub district"
106091,226,"THA","Thailand",40,"Phatthalung",531,"Tamot",3145,"Tamot","","","Tambon","Sub district"
106092,226,"THA","Thailand",41,"Phayao",532,"Chiang Kham",3146,"Ang Thong","","","Tambon","Sub district"
106093,226,"THA","Thailand",41,"Phayao",532,"Chiang Kham",3147,"Chadi Kham","","Chedi Kham","Tambon","Sub district"
106094,226,"THA","Thailand",41,"Phayao",532,"Chiang Kham",3148,"Chiang Ban","","","Tambon","Sub district"
106095,226,"THA","Thailand",41,"Phayao",532,"Chiang Kham",3149,"Fai Kwang","","Phai Kwang","Tambon","Sub district"
106096,226,"THA","Thailand",41,"Phayao",532,"Chiang Kham",3150,"Mae Lao","","","Tambon","Sub district"
106097,226,"THA","Thailand",41,"Phayao",532,"Chiang Kham",3151,"Nam Waen","","","Tambon","Sub district"
106098,226,"THA","Thailand",41,"Phayao",532,"Chiang Kham",3152,"Rom Yen","","","Tambon","Sub district"
106099,226,"THA","Thailand",41,"Phayao",532,"Chiang Kham",3153,"Wiang","","","Tambon","Sub district"
106100,226,"THA","Thailand",41,"Phayao",532,"Chiang Kham",3154,"Yuan","","","Tambon","Sub district"
106101,226,"THA","Thailand",41,"Phayao",533,"Chiang Muan",3155,"Ban Mang","","Ban Muang","Tambon","Sub district"
106102,226,"THA","Thailand",41,"Phayao",533,"Chiang Muan",3156,"Chiang Muan","","","Tambon","Sub district"
106103,226,"THA","Thailand",41,"Phayao",533,"Chiang Muan",3157,"Sa","","Sra","Tambon","Sub district"
106104,226,"THA","Thailand",52,"Ratchaburi",633,"Pak Tho",3901,"Nong Krathum","","","Tambon","Sub district"
106105,226,"THA","Thailand",52,"Ratchaburi",633,"Pak Tho",3902,"Pa Kai","","","Tambon","Sub district"
106106,226,"THA","Thailand",52,"Ratchaburi",633,"Pak Tho",3903,"Pak Tho","","","Tambon","Sub district"
106107,226,"THA","Thailand",52,"Ratchaburi",633,"Pak Tho",3904,"Thung Luang","","","Tambon","Sub district"
106108,226,"THA","Thailand",52,"Ratchaburi",633,"Pak Tho",3905,"Wan Dao","","","Tambon","Sub district"
106109,226,"THA","Thailand",52,"Ratchaburi",633,"Pak Tho",3906,"Wang Manao","","","Tambon","Sub district"
106110,226,"THA","Thailand",52,"Ratchaburi",633,"Pak Tho",3907,"Wat Yang Ngam","","","Tambon","Sub district"
106111,226,"THA","Thailand",52,"Ratchaburi",633,"Pak Tho",3908,"Yang Hak","","","Tambon","Sub district"
106112,226,"THA","Thailand",52,"Ratchaburi",634,"Photharam",3909,"Ban Khong","","","Tambon","Sub district"
106113,226,"THA","Thailand",52,"Ratchaburi",634,"Photharam",3910,"Ban Sing","","","Tambon","Sub district"
106114,226,"THA","Thailand",52,"Ratchaburi",634,"Photharam",3911,"Bang Tanot","","","Tambon","Sub district"
106115,226,"THA","Thailand",52,"Ratchaburi",634,"Photharam",3912,"Chamrae","","Cham Rae","Tambon","Sub district"
106116,226,"THA","Thailand",52,"Ratchaburi",634,"Photharam",3913,"Chet Samian","","","Tambon","Sub district"
106117,226,"THA","Thailand",52,"Ratchaburi",634,"Photharam",3914,"Don Krabueang","","Don Krabuang","Tambon","Sub district"
106118,226,"THA","Thailand",52,"Ratchaburi",634,"Photharam",3915,"Don Sai","","","Tambon","Sub district"
106119,226,"THA","Thailand",52,"Ratchaburi",634,"Photharam",3916,"Khao Cha-ngum","","Kao Cha Ngum","Tambon","Sub district"
106120,226,"THA","Thailand",52,"Ratchaburi",634,"Photharam",3917,"Khlong Khoi","","","Tambon","Sub district"
106121,226,"THA","Thailand",52,"Ratchaburi",634,"Photharam",3918,"Khlong Ta Khot","","Khlong Takhot","Tambon","Sub district"
106122,226,"THA","Thailand",52,"Ratchaburi",634,"Photharam",3919,"Nang Kaeo","","","Tambon","Sub district"
106123,226,"THA","Thailand",52,"Ratchaburi",634,"Photharam",3920,"Nong Pho","","","Tambon","Sub district"
107551,226,"THA","Thailand",1,"Amnat Charoen",1,"Chanuman",1,"Hua Taphan","","","Tambon","Sub district"
107552,226,"THA","Thailand",1,"Amnat Charoen",1,"Chanuman",2,"Kham Phra","","","Tambon","Sub district"
107553,226,"THA","Thailand",1,"Amnat Charoen",1,"Chanuman",3,"Kheng Yai","","","Tambon","Sub district"
107554,226,"THA","Thailand",1,"Amnat Charoen",1,"Chanuman",4,"Sang Tho Noi","","","Tambon","Sub district"
107555,226,"THA","Thailand",1,"Amnat Charoen",2,"Hua Taphan",5,"Chik Du","","","Tambon","Sub district"
107556,226,"THA","Thailand",1,"Amnat Charoen",2,"Hua Taphan",6,"Hua Taphan","","","Tambon","Sub district"
107557,226,"THA","Thailand",1,"Amnat Charoen",2,"Hua Taphan",7,"Kham Phra","","","Tambon","Sub district"
107558,226,"THA","Thailand",1,"Amnat Charoen",2,"Hua Taphan",8,"Kheng Yai","","","Tambon","Sub district"
107559,226,"THA","Thailand",1,"Amnat Charoen",2,"Hua Taphan",9,"Nong Kaeo","","","Tambon","Sub district"
107560,226,"THA","Thailand",1,"Amnat Charoen",2,"Hua Taphan",10,"Phon Mueang Noi","","","Tambon","Sub district"
107561,226,"THA","Thailand",1,"Amnat Charoen",2,"Hua Taphan",11,"Rattanawari","","Rattang Wari","Tambon","Sub district"
107562,226,"THA","Thailand",1,"Amnat Charoen",2,"Hua Taphan",12,"Sang Tho Noi","","","Tambon","Sub district"
107563,226,"THA","Thailand",1,"Amnat Charoen",3,"Lu Amnat",13,"Khum Yai","","","Tambon","Sub district"
107564,226,"THA","Thailand",1,"Amnat Charoen",3,"Lu Amnat",14,"Lao Phruan","","","Tambon","Sub district"
107565,226,"THA","Thailand",1,"Amnat Charoen",3,"Lu Amnat",15,"Na Phu","","","Tambon","Sub district"
107566,226,"THA","Thailand",1,"Amnat Charoen",3,"Lu Amnat",16,"Pla Khao","","","Tambon","Sub district"
107567,226,"THA","Thailand",1,"Amnat Charoen",3,"Lu Amnat",17,"Srang Nok Tha","","","Tambon","Sub district"
107568,226,"THA","Thailand",1,"Amnat Charoen",4,"Muang Amnat Charoen",18,"Bung","","","Tambon","Sub district"
107569,226,"THA","Thailand",1,"Amnat Charoen",4,"Muang Amnat Charoen",19,"Huai Rai","","","Tambon","Sub district"
107570,226,"THA","Thailand",1,"Amnat Charoen",4,"Muang Amnat Charoen",20,"Kai Kham","","","Tambon","Sub district"
107571,226,"THA","Thailand",1,"Amnat Charoen",4,"Muang Amnat Charoen",21,"Kut Pla Duk","","","Tambon","Sub district"
107572,226,"THA","Thailand",1,"Amnat Charoen",4,"Muang Amnat Charoen",22,"Na Chik","","","Tambon","Sub district"
107573,226,"THA","Thailand",1,"Amnat Charoen",4,"Muang Amnat Charoen",23,"Na Mo Ma","","","Tambon","Sub district"
107574,226,"THA","Thailand",1,"Amnat Charoen",4,"Muang Amnat Charoen",24,"Na Wang","","","Tambon","Sub district"
107575,226,"THA","Thailand",1,"Amnat Charoen",4,"Muang Amnat Charoen",25,"Nam Plik","","","Tambon","Sub district"
107576,226,"THA","Thailand",1,"Amnat Charoen",4,"Muang Amnat Charoen",26,"Non Nam Thaeng","","","Tambon","Sub district"
107577,226,"THA","Thailand",1,"Amnat Charoen",4,"Muang Amnat Charoen",27,"Non Pho","","","Tambon","Sub district"
